1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.712,1.6242e-07,1.6242e-07,1.6242e-07,1.6242e-07,1.6242e-07,5.7841e-53,7.6915e-14,1.6242e-07,0.00010248,0.0014387,3.5577e-08,7.4376e-08,1.6242e-07,3.8629e-07,9.7326e-07
0.713,1.5641e-07,1.5641e-07,1.5641e-07,1.5641e-07,1.5641e-07,4.1155e-53,7.0936e-14,1.5641e-07,0.0001007,0.0014268,3.4255e-08,7.1616e-08,1.5641e-07,3.7208e-07,9.3783e-07
0.714,1.5061e-07,1.5061e-07,1.5061e-07,1.5061e-07,1.5061e-07,2.9249e-53,6.5402e-14,1.5061e-07,9.8946e-05,0.0014149,3.2978e-08,6.895e-08,1.5061e-07,3.5835e-07,9.0358e-07
0.715,1.45e-07,1.45e-07,1.45e-07,1.45e-07,1.45e-07,2.0762e-53,6.0284e-14,1.45e-07,9.7216e-05,0.0014032,3.1744e-08,6.6375e-08,1.45e-07,3.4508e-07,8.7047e-07
0.716,1.3958e-07,1.3958e-07,1.3958e-07,1.3958e-07,1.3958e-07,1.472e-53,5.5551e-14,1.3958e-07,9.5512e-05,0.0013915,3.0553e-08,6.3888e-08,1.3958e-07,3.3227e-07,8.3846e-07
0.717,1.3435e-07,1.3435e-07,1.3435e-07,1.3435e-07,1.3435e-07,1.0424e-53,5.1175e-14,1.3435e-07,9.3832e-05,0.0013799,2.9403e-08,6.1486e-08,1.3435e-07,3.1988e-07,8.0754e-07
0.718,1.2929e-07,1.2929e-07,1.2929e-07,1.2929e-07,1.2929e-07,7.3723e-54,4.713e-14,1.2929e-07,9.2176e-05,0.0013683,2.8292e-08,5.9167e-08,1.2929e-07,3.0792e-07,7.7765e-07
0.719,1.2442e-07,1.2442e-07,1.2442e-07,1.2442e-07,1.2442e-07,5.2078e-54,4.3393e-14,1.2442e-07,9.0545e-05,0.0013568,2.722e-08,5.6928e-08,1.2442e-07,2.9637e-07,7.4878e-07
0.72,1.1971e-07,1.1971e-07,1.1971e-07,1.1971e-07,1.1971e-07,3.6743e-54,3.994e-14,1.1971e-07,8.8937e-05,0.0013454,2.6185e-08,5.4766e-08,1.1971e-07,2.8521e-07,7.2088e-07
0.721,1.1516e-07,1.1516e-07,1.1516e-07,1.1516e-07,1.1516e-07,2.5891e-54,3.6751e-14,1.1516e-07,8.7353e-05,0.001334,2.5186e-08,5.268e-08,1.1516e-07,2.7444e-07,6.9393e-07
0.722,1.1077e-07,1.1077e-07,1.1077e-07,1.1077e-07,1.1077e-07,1.8221e-54,3.3808e-14,1.1077e-07,8.5792e-05,0.0013227,2.4222e-08,5.0666e-08,1.1077e-07,2.6404e-07,6.679e-07
0.723,1.0653e-07,1.0653e-07,1.0653e-07,1.0653e-07,1.0653e-07,1.2807e-54,3.109e-14,1.0653e-07,8.4254e-05,0.0013115,2.3292e-08,4.8723e-08,1.0653e-07,2.54e-07,6.4277e-07
0.724,1.0245e-07,1.0245e-07,1.0245e-07,1.0245e-07,1.0245e-07,8.9907e-55,2.8583e-14,1.0245e-07,8.2739e-05,0.0013003,2.2394e-08,4.6848e-08,1.0245e-07,2.4431e-07,6.1849e-07
0.725,9.8501e-08,9.8501e-08,9.8501e-08,9.8501e-08,9.8501e-08,6.3034e-55,2.627e-14,9.8501e-08,8.1247e-05,0.0012892,2.1528e-08,4.5039e-08,9.8501e-08,2.3496e-07,5.9506e-07
0.726,9.4696e-08,9.4696e-08,9.4696e-08,9.4696e-08,9.4696e-08,4.4135e-55,2.4137e-14,9.4696e-08,7.9776e-05,0.0012781,2.0693e-08,4.3294e-08,9.4696e-08,2.2594e-07,5.7243e-07
0.727,9.1025e-08,9.1025e-08,9.1025e-08,9.1025e-08,9.1025e-08,3.0863e-55,2.217e-14,9.1025e-08,7.8328e-05,0.0012672,1.9887e-08,4.1611e-08,9.1025e-08,2.1723e-07,5.5059e-07
0.728,8.7484e-08,8.7484e-08,8.7484e-08,8.7484e-08,8.7484e-08,2.1554e-55,2.0358e-14,8.7484e-08,7.6901e-05,0.0012562,1.911e-08,3.9988e-08,8.7484e-08,2.0883e-07,5.2951e-07
0.729,8.4069e-08,8.4069e-08,8.4069e-08,8.4069e-08,8.4069e-08,1.5033e-55,1.8688e-14,8.4069e-08,7.5495e-05,0.0012454,1.8361e-08,3.8423e-08,8.4069e-08,2.0072e-07,5.0917e-07
0.73,8.0777e-08,8.0777e-08,8.0777e-08,8.0777e-08,8.0777e-08,1.0471e-55,1.7149e-14,8.0777e-08,7.4111e-05,0.0012346,1.7639e-08,3.6913e-08,8.0777e-08,1.9291e-07,4.8954e-07
0.731,7.7602e-08,7.7602e-08,7.7602e-08,7.7602e-08,7.7602e-08,7.2832e-56,1.5732e-14,7.7602e-08,7.2747e-05,0.0012239,1.6943e-08,3.5458e-08,7.7602e-08,1.8537e-07,4.706e-07
0.732,7.4541e-08,7.4541e-08,7.4541e-08,7.4541e-08,7.4541e-08,5.0593e-56,1.4428e-14,7.4541e-08,7.1404e-05,0.0012132,1.6272e-08,3.4056e-08,7.4541e-08,1.781e-07,4.5233e-07
0.733,7.1591e-08,7.1591e-08,7.1591e-08,7.1591e-08,7.1591e-08,3.5097e-56,1.3228e-14,7.1591e-08,7.0082e-05,0.0012026,1.5625e-08,3.2704e-08,7.1591e-08,1.7109e-07,4.3471e-07
0.734,6.8748e-08,6.8748e-08,6.8748e-08,6.8748e-08,6.8748e-08,2.4314e-56,1.2124e-14,6.8748e-08,6.8779e-05,0.001192,1.5002e-08,3.1402e-08,6.8748e-08,1.6433e-07,4.1772e-07
0.735,6.6007e-08,6.6007e-08,6.6007e-08,6.6007e-08,6.6007e-08,1.6821e-56,1.1108e-14,6.6007e-08,6.7497e-05,0.0011816,1.4401e-08,3.0146e-08,6.6007e-08,1.5782e-07,4.0133e-07
0.736,6.3367e-08,6.3367e-08,6.3367e-08,6.3367e-08,6.3367e-08,1.162e-56,1.0174e-14,6.3367e-08,6.6234e-05,0.0011711,1.3823e-08,2.8937e-08,6.3367e-08,1.5154e-07,3.8553e-07
0.737,6.0824e-08,6.0824e-08,6.0824e-08,6.0824e-08,6.0824e-08,8.0167e-57,9.3155e-15,6.0824e-08,6.4991e-05,0.0011608,1.3265e-08,2.7772e-08,6.0824e-08,1.455e-07,3.7029e-07
0.738,5.8373e-08,5.8373e-08,5.8373e-08,5.8373e-08,5.8373e-08,5.5228e-57,8.5267e-15,5.8373e-08,6.3766e-05,0.0011505,1.2729e-08,2.665e-08,5.8373e-08,1.3967e-07,3.5561e-07
0.739,5.6013e-08,5.6013e-08,5.6013e-08,5.6013e-08,5.6013e-08,3.7993e-57,7.8021e-15,5.6013e-08,6.2561e-05,0.0011402,1.2212e-08,2.557e-08,5.6013e-08,1.3405e-07,3.4145e-07
0.74,5.3741e-08,5.3741e-08,5.3741e-08,5.3741e-08,5.3741e-08,2.6099e-57,7.1366e-15,5.3741e-08,6.1375e-05,0.0011301,1.1714e-08,2.4529e-08,5.3741e-08,1.2864e-07,3.2781e-07
0.741,5.1552e-08,5.1552e-08,5.1552e-08,5.1552e-08,5.1552e-08,1.7903e-57,6.5258e-15,5.1552e-08,6.0206e-05,0.0011199,1.1235e-08,2.3528e-08,5.1552e-08,1.2344e-07,3.1467e-07
0.742,4.9445e-08,4.9445e-08,4.9445e-08,4.9445e-08,4.9445e-08,1.2263e-57,5.9652e-15,4.9445e-08,5.9057e-05,0.0011099,1.0774e-08,2.2564e-08,4.9445e-08,1.1842e-07,3.0201e-07
0.743,4.7417e-08,4.7417e-08,4.7417e-08,4.7417e-08,4.7417e-08,8.3873e-58,5.4508e-15,4.7417e-08,5.7925e-05,0.0010999,1.033e-08,2.1635e-08,4.7417e-08,1.1359e-07,2.8982e-07
0.744,4.5465e-08,4.5465e-08,4.5465e-08,4.5465e-08,4.5465e-08,5.7281e-58,4.9792e-15,4.5465e-08,5.6811e-05,0.0010899,9.9034e-09,2.0742e-08,4.5465e-08,1.0894e-07,2.7807e-07
0.745,4.3587e-08,4.3587e-08,4.3587e-08,4.3587e-08,4.3587e-08,3.9062e-58,4.5467e-15,4.3587e-08,5.5714e-05,0.0010801,9.4925e-09,1.9883e-08,4.3587e-08,1.0446e-07,2.6676e-07
0.746,4.1779e-08,4.1779e-08,4.1779e-08,4.1779e-08,4.1779e-08,2.6598e-58,4.1504e-15,4.1779e-08,5.4635e-05,0.0010702,9.0971e-09,1.9056e-08,4.1779e-08,1.0015e-07,2.5586e-07
0.747,4.004e-08,4.004e-08,4.004e-08,4.004e-08,4.004e-08,1.8083e-58,3.7872e-15,4.004e-08,5.3573e-05,0.0010605,8.7169e-09,1.826e-08,4.004e-08,9.6009e-08,2.4538e-07
0.748,3.8367e-08,3.8367e-08,3.8367e-08,3.8367e-08,3.8367e-08,1.2276e-58,3.4546e-15,3.8367e-08,5.2528e-05,0.0010508,8.3512e-09,1.7495e-08,3.8367e-08,9.202e-08,2.3528e-07
0.749,3.6758e-08,3.6758e-08,3.6758e-08,3.6758e-08,3.6758e-08,8.3206e-59,3.1501e-15,3.6758e-08,5.15e-05,0.0010411,7.9995e-09,1.676e-08,3.6758e-08,8.8183e-08,2.2557e-07
0.75,3.5211e-08,3.5211e-08,3.5211e-08,3.5211e-08,3.5211e-08,5.631e-59,2.8714e-15,3.5211e-08,5.0488e-05,0.0010315,7.6613e-09,1.6052e-08,3.5211e-08,8.4492e-08,2.1622e-07
0.751,3.3723e-08,3.3723e-08,3.3723e-08,3.3723e-08,3.3723e-08,3.8049e-59,2.6164e-15,3.3723e-08,4.9492e-05,0.001022,7.3363e-09,1.5372e-08,3.3723e-08,8.0941e-08,2.0722e-07
0.752,3.2293e-08,3.2293e-08,3.2293e-08,3.2293e-08,3.2293e-08,2.5669e-59,2.3831e-15,3.2293e-08,4.8513e-05,0.0010125,7.0238e-09,1.4718e-08,3.2293e-08,7.7528e-08,1.9857e-07
0.753,3.0918e-08,3.0918e-08,3.0918e-08,3.0918e-08,3.0918e-08,1.729e-59,2.1699e-15,3.0918e-08,4.7549e-05,0.0010031,6.7236e-09,1.409e-08,3.0918e-08,7.4245e-08,1.9024e-07
0.754,2.9597e-08,2.9597e-08,2.9597e-08,2.9597e-08,2.9597e-08,1.1627e-59,1.975e-15,2.9597e-08,4.6601e-05,0.00099374,6.435e-09,1.3486e-08,2.9597e-08,7.109e-08,1.8224e-07
0.755,2.8327e-08,2.8327e-08,2.8327e-08,2.8327e-08,2.8327e-08,7.8068e-60,1.7969e-15,2.8327e-08,4.5669e-05,0.00098443,6.1578e-09,1.2906e-08,2.8327e-08,6.8057e-08,1.7454e-07
0.756,2.7107e-08,2.7107e-08,2.7107e-08,2.7107e-08,2.7107e-08,5.2331e-60,1.6343e-15,2.7107e-08,4.4752e-05,0.00097518,5.8915e-09,1.2349e-08,2.7107e-08,6.5143e-08,1.6714e-07
0.757,2.5935e-08,2.5935e-08,2.5935e-08,2.5935e-08,2.5935e-08,3.5021e-60,1.4858e-15,2.5935e-08,4.385e-05,0.00096599,5.6358e-09,1.1813e-08,2.5935e-08,6.2342e-08,1.6002e-07
0.758,2.481e-08,2.481e-08,2.481e-08,2.481e-08,2.481e-08,2.3398e-60,1.3503e-15,2.481e-08,4.2963e-05,0.00095686,5.3902e-09,1.1299e-08,2.481e-08,5.9651e-08,1.5318e-07
0.759,2.3729e-08,2.3729e-08,2.3729e-08,2.3729e-08,2.3729e-08,1.5607e-60,1.2266e-15,2.3729e-08,4.209e-05,0.00094778,5.1544e-09,1.0806e-08,2.3729e-08,5.7067e-08,1.4661e-07
0.76,2.2691e-08,2.2691e-08,2.2691e-08,2.2691e-08,2.2691e-08,1.0392e-60,1.1139e-15,2.2691e-08,4.1232e-05,0.00093875,4.928e-09,1.0332e-08,2.2691e-08,5.4584e-08,1.4029e-07
0.761,2.1694e-08,2.1694e-08,2.1694e-08,2.1694e-08,2.1694e-08,6.9084e-61,1.0111e-15,2.1694e-08,4.0388e-05,0.00092978,4.7107e-09,9.8767e-09,2.1694e-08,5.2201e-08,1.3423e-07
0.762,2.0738e-08,2.0738e-08,2.0738e-08,2.0738e-08,2.0738e-08,4.5846e-61,9.1741e-16,2.0738e-08,3.9559e-05,0.00092087,4.5022e-09,9.4401e-09,2.0738e-08,4.9912e-08,1.284e-07
0.763,1.982e-08,1.982e-08,1.982e-08,1.982e-08,1.982e-08,3.0372e-61,8.3208e-16,1.982e-08,3.8743e-05,0.00091201,4.3021e-09,9.0212e-09,1.982e-08,4.7715e-08,1.228e-07
0.764,1.894e-08,1.894e-08,1.894e-08,1.894e-08,1.894e-08,2.0086e-61,7.5438e-16,1.894e-08,3.7941e-05,0.00090321,4.1102e-09,8.6192e-09,1.894e-08,4.5607e-08,1.1743e-07
0.765,1.8095e-08,1.8095e-08,1.8095e-08,1.8095e-08,1.8095e-08,1.3261e-61,6.8366e-16,1.8095e-08,3.7153e-05,0.00089446,3.926e-09,8.2337e-09,1.8095e-08,4.3583e-08,1.1227e-07
0.766,1.7284e-08,1.7284e-08,1.7284e-08,1.7284e-08,1.7284e-08,8.7389e-62,6.1931e-16,1.7284e-08,3.6378e-05,0.00088576,3.7495e-09,7.8638e-09,1.7284e-08,4.1642e-08,1.0731e-07
0.767,1.6507e-08,1.6507e-08,1.6507e-08,1.6507e-08,1.6507e-08,5.7488e-62,5.6078e-16,1.6507e-08,3.5616e-05,0.00087712,3.5801e-09,7.5092e-09,1.6507e-08,3.9779e-08,1.0256e-07
0.768,1.5761e-08,1.5761e-08,1.5761e-08,1.5761e-08,1.5761e-08,3.775e-62,5.0757e-16,1.5761e-08,3.4867e-05,0.00086854,3.4178e-09,7.1692e-09,1.5761e-08,3.7993e-08,9.7999e-08
0.769,1.5047e-08,1.5047e-08,1.5047e-08,1.5047e-08,1.5047e-08,2.4744e-62,4.5922e-16,1.5047e-08,3.4131e-05,0.00086,3.2622e-09,6.8433e-09,1.5047e-08,3.628e-08,9.3622e-08
0.77,1.4362e-08,1.4362e-08,1.4362e-08,1.4362e-08,1.4362e-08,1.6189e-62,4.1529e-16,1.4362e-08,3.3408e-05,0.00085152,3.1131e-09,6.5309e-09,1.4362e-08,3.4637e-08,8.9424e-08
0.771,1.3705e-08,1.3705e-08,1.3705e-08,1.3705e-08,1.3705e-08,1.0573e-62,3.7541e-16,1.3705e-08,3.2697e-05,0.0008431,2.9702e-09,6.2315e-09,1.3705e-08,3.3062e-08,8.5397e-08
0.772,1.3076e-08,1.3076e-08,1.3076e-08,1.3076e-08,1.3076e-08,6.8919e-63,3.3921e-16,1.3076e-08,3.1999e-05,0.00083473,2.8333e-09,5.9447e-09,1.3076e-08,3.1553e-08,8.1536e-08
0.773,1.2474e-08,1.2474e-08,1.2474e-08,1.2474e-08,1.2474e-08,4.4841e-63,3.0636e-16,1.2474e-08,3.1313e-05,0.00082641,2.7022e-09,5.67e-09,1.2474e-08,3.0106e-08,7.7834e-08
0.774,1.1896e-08,1.1896e-08,1.1896e-08,1.1896e-08,1.1896e-08,2.912e-63,2.7657e-16,1.1896e-08,3.0638e-05,0.00081814,2.5766e-09,5.4069e-09,1.1896e-08,2.8721e-08,7.4285e-08
0.775,1.1343e-08,1.1343e-08,1.1343e-08,1.1343e-08,1.1343e-08,1.8874e-63,2.4957e-16,1.1343e-08,2.9976e-05,0.00080992,2.4564e-09,5.1549e-09,1.1343e-08,2.7393e-08,7.0884e-08
0.776,1.0814e-08,1.0814e-08,1.0814e-08,1.0814e-08,1.0814e-08,1.221e-63,2.251e-16,1.0814e-08,2.9325e-05,0.00080176,2.3413e-09,4.9137e-09,1.0814e-08,2.6121e-08,6.7625e-08
0.777,1.0307e-08,1.0307e-08,1.0307e-08,1.0307e-08,1.0307e-08,7.8835e-64,2.0294e-16,1.0307e-08,2.8686e-05,0.00079365,2.2311e-09,4.6827e-09,1.0307e-08,2.4904e-08,6.4502e-08
0.778,9.822e-09,9.822e-09,9.822e-09,9.822e-09,9.822e-09,5.0801e-64,1.8287e-16,9.822e-09,2.8058e-05,0.00078559,2.1257e-09,4.4617e-09,9.822e-09,2.3738e-08,6.1511e-08
0.779,9.3577e-09,9.3577e-09,9.3577e-09,9.3577e-09,9.3577e-09,3.2671e-64,1.6472e-16,9.3577e-09,2.7442e-05,0.00077758,2.0248e-09,4.2503e-09,9.3577e-09,2.2622e-08,5.8647e-08
0.78,8.9135e-09,8.9135e-09,8.9135e-09,8.9135e-09,8.9135e-09,2.0969e-64,1.4829e-16,8.9135e-09,2.6836e-05,0.00076963,1.9283e-09,4.048e-09,8.9135e-09,2.1554e-08,5.5904e-08
0.781,8.4885e-09,8.4885e-09,8.4885e-09,8.4885e-09,8.4885e-09,1.3432e-64,1.3345e-16,8.4885e-09,2.6241e-05,0.00076173,1.836e-09,3.8545e-09,8.4885e-09,2.0532e-08,5.3278e-08
0.782,8.0821e-09,8.0821e-09,8.0821e-09,8.0821e-09,8.0821e-09,8.5861e-65,1.2003e-16,8.0821e-09,2.5657e-05,0.00075387,1.7477e-09,3.6694e-09,8.0821e-09,1.9554e-08,5.0765e-08
0.783,7.6934e-09,7.6934e-09,7.6934e-09,7.6934e-09,7.6934e-09,5.4774e-65,1.0791e-16,7.6934e-09,2.5084e-05,0.00074607,1.6633e-09,3.4925e-09,7.6934e-09,1.8619e-08,4.8359e-08
0.784,7.3219e-09,7.3219e-09,7.3219e-09,7.3219e-09,7.3219e-09,3.4869e-65,9.6961e-17,7.3219e-09,2.4521e-05,0.00073832,1.5827e-09,3.3234e-09,7.3219e-09,1.7724e-08,4.6058e-08
0.785,6.9667e-09,6.9667e-09,6.9667e-09,6.9667e-09,6.9667e-09,2.2152e-65,8.7084e-17,6.9667e-09,2.3968e-05,0.00073062,1.5056e-09,3.1617e-09,6.9667e-09,1.6869e-08,4.3856e-08
0.786,6.6272e-09,6.6272e-09,6.6272e-09,6.6272e-09,6.6272e-09,1.4043e-65,7.8174e-17,6.6272e-09,2.3426e-05,0.00072297,1.432e-09,3.0072e-09,6.6272e-09,1.6051e-08,4.1751e-08
0.787,6.3029e-09,6.3029e-09,6.3029e-09,6.3029e-09,6.3029e-09,8.8834e-66,7.0142e-17,6.3029e-09,2.2893e-05,0.00071537,1.3616e-09,2.8597e-09,6.3029e-09,1.527e-08,3.9738e-08
0.788,5.9931e-09,5.9931e-09,5.9931e-09,5.9931e-09,5.9931e-09,5.6075e-66,6.2902e-17,5.9931e-09,2.2371e-05,0.00070782,1.2944e-09,2.7187e-09,5.9931e-09,1.4523e-08,3.7813e-08
0.789,5.6971e-09,5.6971e-09,5.6971e-09,5.6971e-09,5.6971e-09,3.532e-66,5.6382e-17,5.6971e-09,2.1858e-05,0.00070032,1.2302e-09,2.5841e-09,5.6971e-09,1.381e-08,3.5973e-08
0.79,5.4146e-09,5.4146e-09,5.4146e-09,5.4146e-09,5.4146e-09,2.2198e-66,5.0511e-17,5.4146e-09,2.1354e-05,0.00069287,1.169e-09,2.4556e-09,5.4146e-09,1.3129e-08,3.4215e-08
0.791,5.1448e-09,5.1448e-09,5.1448e-09,5.1448e-09,5.1448e-09,1.392e-66,4.5228e-17,5.1448e-09,2.086e-05,0.00068547,1.1105e-09,2.333e-09,5.1448e-09,1.2478e-08,3.2535e-08
0.792,4.8873e-09,4.8873e-09,4.8873e-09,4.8873e-09,4.8873e-09,8.7099e-67,4.0477e-17,4.8873e-09,2.0376e-05,0.00067812,1.0547e-09,2.2159e-09,4.8873e-09,1.1857e-08,3.093e-08
0.793,4.6416e-09,4.6416e-09,4.6416e-09,4.6416e-09,4.6416e-09,5.4375e-67,3.6205e-17,4.6416e-09,1.99e-05,0.00067081,1.0015e-09,2.1042e-09,4.6416e-09,1.1264e-08,2.9398e-08
0.794,4.4072e-09,4.4072e-09,4.4072e-09,4.4072e-09,4.4072e-09,3.3868e-67,3.2367e-17,4.4072e-09,1.9434e-05,0.00066356,9.5068e-10,1.9976e-09,4.4072e-09,1.0698e-08,2.7935e-08
0.795,4.1835e-09,4.1835e-09,4.1835e-09,4.1835e-09,4.1835e-09,2.1047e-67,2.8921e-17,4.1835e-09,1.8976e-05,0.00065636,9.0225e-10,1.896e-09,4.1835e-09,1.0158e-08,2.6538e-08
0.796,3.9703e-09,3.9703e-09,3.9703e-09,3.9703e-09,3.9703e-09,1.3049e-67,2.5827e-17,3.9703e-09,1.8527e-05,0.0006492,8.5608e-10,1.7991e-09,3.9703e-09,9.643e-09,2.5205e-08
0.797,3.767e-09,3.767e-09,3.767e-09,3.767e-09,3.767e-09,8.0714e-68,2.3052e-17,3.767e-09,1.8087e-05,0.00064209,8.1206e-10,1.7067e-09,3.767e-09,9.1517e-09,2.3933e-08
0.798,3.5732e-09,3.5732e-09,3.5732e-09,3.5732e-09,3.5732e-09,4.9807e-68,2.0563e-17,3.5732e-09,1.7655e-05,0.00063503,7.7012e-10,1.6187e-09,3.5732e-09,8.6834e-09,2.2719e-08
0.799,3.3884e-09,3.3884e-09,3.3884e-09,3.3884e-09,3.3884e-09,3.0662e-68,1.8333e-17,3.3884e-09,1.7232e-05,0.00062802,7.3015e-10,1.5348e-09,3.3884e-09,8.2369e-09,2.1562e-08
0.8,3.2125e-09,3.2125e-09,3.2125e-09,3.2125e-09,3.2125e-09,1.883e-68,1.6335e-17,3.2125e-09,1.6817e-05,0.00062105,6.9208e-10,1.4549e-09,3.2125e-09,7.8113e-09,2.0458e-08
0.801,3.0448e-09,3.0448e-09,3.0448e-09,3.0448e-09,3.0448e-09,1.1536e-68,1.4547e-17,3.0448e-09,1.641e-05,0.00061414,6.5583e-10,1.3788e-09,3.0448e-09,7.4058e-09,1.9406e-08
0.802,2.8852e-09,2.8852e-09,2.8852e-09,2.8852e-09,2.8852e-09,7.0498e-69,1.2947e-17,2.8852e-09,1.6011e-05,0.00060727,6.2131e-10,1.3063e-09,2.8852e-09,7.0196e-09,1.8403e-08
0.803,2.7332e-09,2.7332e-09,2.7332e-09,2.7332e-09,2.7332e-09,4.2975e-69,1.1517e-17,2.7332e-09,1.562e-05,0.00060045,5.8845e-10,1.2373e-09,2.7332e-09,6.6517e-09,1.7447e-08
0.804,2.5885e-09,2.5885e-09,2.5885e-09,2.5885e-09,2.5885e-09,2.6132e-69,1.0238e-17,2.5885e-09,1.5236e-05,0.00059367,5.5717e-10,1.1716e-09,2.5885e-09,6.3014e-09,1.6537e-08
0.805,2.4508e-09,2.4508e-09,2.4508e-09,2.4508e-09,2.4508e-09,1.585e-69,9.0958e-18,2.4508e-09,1.4861e-05,0.00058695,5.2742e-10,1.1091e-09,2.4508e-09,5.968e-09,1.567e-08
0.806,2.3198e-09,2.3198e-09,2.3198e-09,2.3198e-09,2.3198e-09,9.5887e-70,8.0763e-18,2.3198e-09,1.4492e-05,0.00058026,4.9912e-10,1.0497e-09,2.3198e-09,5.6506e-09,1.4844e-08
0.807,2.1952e-09,2.1952e-09,2.1952e-09,2.1952e-09,2.1952e-09,5.7859e-70,7.1667e-18,2.1952e-09,1.4132e-05,0.00057363,4.7221e-10,9.9316e-10,2.1952e-09,5.3487e-09,1.4058e-08
0.808,2.0767e-09,2.0767e-09,2.0767e-09,2.0767e-09,2.0767e-09,3.4821e-70,6.3557e-18,2.0767e-09,1.3778e-05,0.00056704,4.4662e-10,9.3942e-10,2.0767e-09,5.0615e-09,1.331e-08
0.809,1.9641e-09,1.9641e-09,1.9641e-09,1.9641e-09,1.9641e-09,2.0901e-70,5.6329e-18,1.9641e-09,1.3432e-05,0.0005605,4.223e-10,8.8833e-10,1.9641e-09,4.7884e-09,1.2599e-08
0.81,1.857e-09,1.857e-09,1.857e-09,1.857e-09,1.857e-09,1.2512e-70,4.9892e-18,1.857e-09,1.3092e-05,0.00055401,3.9919e-10,8.3978e-10,1.857e-09,4.5287e-09,1.1922e-08
0.811,1.7553e-09,1.7553e-09,1.7553e-09,1.7553e-09,1.7553e-09,7.4699e-71,4.4163e-18,1.7553e-09,1.276e-05,0.00054756,3.7723e-10,7.9365e-10,1.7553e-09,4.2819e-09,1.1278e-08
0.812,1.6586e-09,1.6586e-09,1.6586e-09,1.6586e-09,1.6586e-09,4.4475e-71,3.9066e-18,1.6586e-09,1.2435e-05,0.00054115,3.5638e-10,7.4984e-10,1.6586e-09,4.0473e-09,1.0666e-08
0.813,1.5668e-09,1.5668e-09,1.5668e-09,1.5668e-09,1.5668e-09,2.6407e-71,3.4536e-18,1.5668e-09,1.2116e-05,0.00053479,3.3659e-10,7.0824e-10,1.5668e-09,3.8245e-09,1.0084e-08
0.814,1.4797e-09,1.4797e-09,1.4797e-09,1.4797e-09,1.4797e-09,1.5636e-71,3.0511e-18,1.4797e-09,1.1804e-05,0.00052848,3.1779e-10,6.6874e-10,1.4797e-09,3.6129e-09,9.5309e-09
0.815,1.397e-09,1.397e-09,1.397e-09,1.397e-09,1.397e-09,9.2316e-72,2.6937e-18,1.397e-09,1.1498e-05,0.00052221,2.9996e-10,6.3126e-10,1.397e-09,3.4119e-09,9.0056e-09
0.816,1.3185e-09,1.3185e-09,1.3185e-09,1.3185e-09,1.3185e-09,5.4351e-72,2.3766e-18,1.3185e-09,1.1199e-05,0.00051599,2.8304e-10,5.957e-10,1.3185e-09,3.2212e-09,8.5067e-09
0.817,1.244e-09,1.244e-09,1.244e-09,1.244e-09,1.244e-09,3.1907e-72,2.0954e-18,1.244e-09,1.0906e-05,0.00050981,2.6699e-10,5.6197e-10,1.244e-09,3.0402e-09,8.033e-09
0.818,1.1734e-09,1.1734e-09,1.1734e-09,1.1734e-09,1.1734e-09,1.8676e-72,1.8462e-18,1.1734e-09,1.0619e-05,0.00050368,2.5177e-10,5.2998e-10,1.1734e-09,2.8685e-09,7.5834e-09
0.819,1.1064e-09,1.1064e-09,1.1064e-09,1.1064e-09,1.1064e-09,1.09e-72,1.6255e-18,1.1064e-09,1.0339e-05,0.00049759,2.3735e-10,4.9966e-10,1.1064e-09,2.7056e-09,7.1567e-09
0.82,1.0429e-09,1.0429e-09,1.0429e-09,1.0429e-09,1.0429e-09,6.3425e-73,1.4302e-18,1.0429e-09,1.0064e-05,0.00049155,2.2368e-10,4.7092e-10,1.0429e-09,2.5512e-09,6.7519e-09
0.821,9.8279e-10,9.8279e-10,9.8279e-10,9.8279e-10,9.8279e-10,3.6795e-73,1.2575e-18,9.8279e-10,9.7952e-06,0.00048555,2.1073e-10,4.4369e-10,9.8279e-10,2.4048e-09,6.368e-09
0.822,9.2581e-10,9.2581e-10,9.2581e-10,9.2581e-10,9.2581e-10,2.1281e-73,1.1049e-18,9.2581e-10,9.5323e-06,0.0004796,1.9847e-10,4.179e-10,9.2581e-10,2.2661e-09,6.0039e-09
0.823,8.7185e-10,8.7185e-10,8.7185e-10,8.7185e-10,8.7185e-10,1.2271e-73,9.7004e-19,8.7185e-10,9.2751e-06,0.00047369,1.8685e-10,3.9348e-10,8.7185e-10,2.1347e-09,5.6589e-09
0.824,8.2076e-10,8.2076e-10,8.2076e-10,8.2076e-10,8.2076e-10,7.0532e-74,8.5105e-19,8.2076e-10,9.0235e-06,0.00046782,1.7586e-10,3.7036e-10,8.2076e-10,2.0102e-09,5.3319e-09
0.825,7.724e-10,7.724e-10,7.724e-10,7.724e-10,7.724e-10,4.0414e-74,7.461e-19,7.724e-10,8.7775e-06,0.000462,1.6546e-10,3.4849e-10,7.724e-10,1.8924e-09,5.0222e-09
0.826,7.2664e-10,7.2664e-10,7.2664e-10,7.2664e-10,7.2664e-10,2.3083e-74,6.5361e-19,7.2664e-10,8.5368e-06,0.00045622,1.5562e-10,3.2779e-10,7.2664e-10,1.7809e-09,4.7288e-09
